SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,PRICE PER SQFT,HOA PER MONTH,STATUS,URL,SOURCE,MLS,LATITUDE,LONGITUDE,COMMUTE_NUM_STEPS,COMMUTE,COMMUTE_STEPS,WALKING_TIME,GROCERY_driving,GROCERY_walking,GROCERY_walking_num,ALDI_walking,JEWEL_walking,MARIANO_walking,TRADERJOE_walking,WHOLEFOODS_walking,ALDI_driving,JEWEL_driving,MARIANO_driving,TRADERJOE_driving,WHOLEFOODS_driving,ZILLOW_ID,ZILLOW_URL,LAST_TAX_YEAR,LAST_TAX_ASSESSMENT,ESTIMATED_TAX,LAST_SOLD_DATE,LAST_SOLD_PRICE,ZESTIMATE,ZESTIMATE_LAST_UPDATED,ZESTIMATE_VALUE_CHANGE,ZESTIMATE_RANGE_HIGH,ZESTIMATE_RANGE_LOW
PAST SALE,Single Family Residential,2815 W BALMORAL Ave,CHICAGO,IL,60625,349777,3.0,2.0,Lincoln Square,,3750.0,1953.0,471,,,Sold,http://www.redfin.com/IL/Chicago/2815-W-Balmoral-Ave-60625/unit-2W/home/13492559,MRED,10057008,41.9792375,-87.69971720000002,4.0,42 mins,"WALKING(7 MINS), BUS92(16 mins), BUS147(12 mins), WALKING(1 MIN)",8.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2088867638.0,http://www.zillow.com/homedetails/2815-W-Balmoral-Ave-Chicago-IL-60625/2088867638_zpid/,,,7404.779090000001,09/21/2018,349777.0,351260.0,01/26/2020,4380.0,386386.0,319647.0
PAST SALE,Single Family Residential,937 Brown Ave,EVANSTON,IL,60202,391500,4.0,2.0,Evanston,1800.0,8350.0,1965.0,480,218.0,,Sold,http://www.redfin.com/IL/Evanston/937-Brown-Ave-60202/home/12556774,MRED,10045403,42.0352217,-87.70052790000004,5.0,1 hour 5 mins,"WALKING(14 MINS), BUS97(8 mins), WALKING(1 MIN), RED LINE(32 mins), WALKING(4 MINS)",19.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3540536.0,http://www.zillow.com/homedetails/937-Brown-Ave-Evanston-IL-60202/3540536_zpid/,2017.0,32754.0,8288.055,09/24/2018,391500.0,391955.0,01/26/2020,4470.0,427231.0,356679.0
PAST SALE,Single Family Residential,4926 Pratt Ave,SKOKIE,IL,60077,480000,3.0,3.5,Skokie,1871.0,6181.0,1967.0,461,257.0,,Sold,http://www.redfin.com/IL/Skokie/4926-Pratt-Ave-60077/home/13591179,MRED,10041036,42.00483300000001,-87.751696,5.0,1 hour 6 mins,"WALKING(20 MINS), BUS84(25 mins), WALKING(1 MIN), BUS147(14 mins), WALKING(1 MIN)",22.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3555099.0,http://www.zillow.com/homedetails/4926-Pratt-Ave-Skokie-IL-60077/3555099_zpid/,2017.0,36842.0,10161.6,10/02/2018,480000.0,482297.0,01/26/2020,5618.0,530527.0,438890.0
PAST SALE,Single Family Residential,8334 Central Ave,MORTON GROVE,IL,60053,335000,4.0,2.0,Morton Grove,1844.0,6220.0,1968.0,431,182.0,,Sold,http://www.redfin.com/IL/Morton-Grove/8334-Central-Ave-60053/home/12703213,MRED,10074856,42.0331318,-87.76724300000002,4.0,1 hour 16 mins,"WALKING(20 MINS), YELLOW LINE(9 mins), RED LINE(32 mins), WALKING(4 MINS)",24.0,"ALDI, JEWEL",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,63691234.0,http://www.zillow.com/homedetails/8334-Central-Ave-Morton-Grove-IL-60053/63691234_zpid/,2017.0,31550.0,7091.950000000002,11/13/2018,335000.0,337258.0,01/26/2020,2123.0,370984.0,306905.0
PAST SALE,Single Family Residential,9217 Kilpatrick Ave,SKOKIE,IL,60076,390000,4.0,2.0,Skokie,,5118.0,1963.0,366,,,Sold,http://www.redfin.com/IL/Skokie/9217-Kilpatrick-Ave-60076/home/13625728,MRED,10032922,42.0486485,-87.7442084,4.0,1 hour 14 mins,"WALKING(19 MINS), YELLOW LINE(9 mins), RED LINE(32 mins), WALKING(4 MINS)",23.0,"ALDI, JEWEL",JEWEL,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3522067.0,http://www.zillow.com/homedetails/9217-Kilpatrick-Ave-Skokie-IL-60076/3522067_zpid/,2017.0,26732.0,8256.300000000001,01/09/2019,390000.0,392981.0,01/26/2020,576.0,432279.0,357613.0
PAST SALE,Single Family Residential,8944 Central Park Ave,EVANSTON,IL,60203,437800,4.0,3.0,Evanston,2515.0,8664.0,1957.0,262,174.0,,Sold,http://www.redfin.com/IL/Evanston/8944-Central-Park-Ave-60203/home/13626544,MRED,10161399,42.0439281,-87.71753100000002,6.0,1 hour 14 mins,"WALKING(5 MINS), BUS250(8 mins), WALKING(2 MINS), YELLOW LINE(9 mins), RED LINE(32 mins), WALKING(4 MINS)",11.0,"ALDI, JEWEL, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3521452.0,http://www.zillow.com/homedetails/8944-Central-Park-Ave-Evanston-IL-60203/3521452_zpid/,2017.0,40142.0,9268.226,04/22/2019,438000.0,474224.0,01/26/2020,418.0,531131.0,426802.0
PAST SALE,Single Family Residential,7340 N Keystone Ave,LINCOLNWOOD,IL,60712,445000,4.0,2.0,Lincolnwood,1450.0,6551.0,1957.0,415,307.0,,Sold,http://www.redfin.com/IL/LINCOLNWOOD/7340-N-KEYSTONE-AVE-60712/home/13598061,MRED,10084155,42.014892,-87.730071,5.0,1 hour 12 mins,"WALKING(17 MINS), BUS97(12 mins), WALKING(1 MIN), RED LINE(32 mins), WALKING(4 MINS)",22.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3547835.0,http://www.zillow.com/homedetails/7340-N-Keystone-Ave-Lincolnwood-IL-60712/3547835_zpid/,2017.0,31774.0,9420.65,12/05/2018,445000.0,448051.0,01/26/2020,2639.0,492856.0,407726.0
PAST SALE,Single Family Residential,3617 GREENLEAF St,SKOKIE,IL,60076,347500,4.0,3.0,Skokie,1340.0,5357.0,1953.0,340,259.0,,Sold,http://www.redfin.com/IL/Skokie/3617-Greenleaf-St-60076/home/13608259,MRED,10030585,42.037066,-87.7191368,5.0,1 hour 10 mins,"WALKING(16 MINS), BUS97(11 mins), WALKING(1 MIN), RED LINE(32 mins), WALKING(4 MINS)",21.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3538544.0,http://www.zillow.com/homedetails/3617-Greenleaf-St-Skokie-IL-60076/3538544_zpid/,2017.0,25845.0,7356.575000000002,02/04/2019,347500.0,355333.0,01/26/2020,2484.0,383760.0,323353.0
PAST SALE,Single Family Residential,5126 Conrad St,SKOKIE,IL,60077,430000,3.0,2.0,Skokie,1871.0,5580.0,1964.0,384,230.0,,Sold,http://www.redfin.com/IL/Skokie/5126-Conrad-St-60077/home/13613219,MRED,10079658,42.0383373,-87.75561309999998,4.0,1 hour 0 mins,"WALKING(5 MINS), YELLOW LINE(9 mins), RED LINE(32 mins), WALKING(4 MINS)",9.0,"ALDI, JEWEL",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3534332.0,http://www.zillow.com/homedetails/5126-Conrad-St-Skokie-IL-60077/3534332_zpid/,2017.0,31037.0,9103.1,12/24/2018,430000.0,433327.0,01/26/2020,864.0,476660.0,394328.0
PAST SALE,Single Family Residential,6224 N Karlov Ave,CHICAGO,IL,60646,551000,5.0,3.0,Forest Glen,2225.0,4090.0,1951.0,529,248.0,,Sold,http://www.redfin.com/IL/Chicago/6224-N-Karlov-Ave-60646/home/13514707,MRED,9973523,41.9944592,-87.7316323,5.0,49 mins,"WALKING(8 MINS), BUS84(21 mins), WALKING(1 MIN), BUS147(14 mins), WALKING(1 MIN)",10.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3622533.0,http://www.zillow.com/homedetails/6224-N-Karlov-Ave-Chicago-IL-60646/3622533_zpid/,2017.0,31497.0,11664.67,07/27/2018,551000.0,552307.0,01/26/2020,6842.0,607538.0,502599.0
PAST SALE,Single Family Residential,327 Sherman Ave,EVANSTON,IL,60202,414900,4.0,3.5,Evanston,2428.0,4229.0,2000.0,332,171.0,,Sold,http://www.redfin.com/IL/Evanston/327-Sherman-Ave-60202/home/12777955,MRED,10079588,42.0239741,-87.681325,4.0,53 mins,"WALKING(8 MINS), PURPLE LINE(2 mins), RED LINE(32 mins), WALKING(4 MINS)",12.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,58358228.0,http://www.zillow.com/homedetails/327-Sherman-Ave-Evanston-IL-60202/58358228_zpid/,2017.0,34308.0,8783.433,02/11/2019,415000.0,417592.0,01/26/2020,1333.0,455175.0,380009.0
PAST SALE,Single Family Residential,6209 N LOWELL Ave,CHICAGO,IL,60646,375000,4.0,3.0,Forest Glen,1621.0,6324.0,,314,231.0,,Sold,http://www.redfin.com/IL/Chicago/6209-N-Lowell-Ave-60646/home/13514457,MRED,10077976,41.9939854,-87.73712330000002,5.0,49 mins,"WALKING(7 MINS), BUS84(21 mins), WALKING(1 MIN), BUS147(14 mins), WALKING(1 MIN)",9.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3622423.0,http://www.zillow.com/homedetails/6209-N-Lowell-Ave-Chicago-IL-60646/3622423_zpid/,2017.0,34874.0,7938.750000000001,03/05/2019,375000.0,376588.0,01/26/2020,2358.0,410481.0,342695.0
PAST SALE,Single Family Residential,6705 N Kostner Ave,LINCOLNWOOD,IL,60712,440000,3.0,2.0,Lincolnwood,1950.0,7200.0,1955.0,191,226.0,,Sold,http://www.redfin.com/IL/Lincolnwood/6705-N-Kostner-Ave-60712/home/22819970,MRED,10313820,42.003303,-87.7387068,9.0,1 hour 43 mins,"WALKING(13 MINS), BUS290(12 mins), WALKING(2 MINS), BUS270(13 mins), WALKING(1 MIN), BLUE LINE(20 mins), WALKING(1 MIN), BUS66(12 mins), WALKING(2 MINS)",19.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3557911.0,http://www.zillow.com/homedetails/6705-N-Kostner-Ave-Lincolnwood-IL-60712/3557911_zpid/,2017.0,31114.0,9314.8,07/11/2019,440000.0,434909.0,01/26/2020,6181.0,474051.0,400116.0
PAST SALE,Single Family Residential,9438 Keystone Ave,SKOKIE,IL,60076,455000,4.0,2.5,Skokie,2294.0,7858.0,1955.0,423,198.0,,Sold,http://www.redfin.com/IL/Skokie/9438-Keystone-Ave-60076/home/13625712,MRED,10094336,42.0527933,-87.7290167,5.0,1 hour 11 mins,"WALKING(7 MINS), BUS215(18 mins), WALKING(1 MIN), RED LINE(32 mins), WALKING(4 MINS)",12.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3522510.0,http://www.zillow.com/homedetails/9438-Keystone-Ave-Skokie-IL-60076/3522510_zpid/,2017.0,32702.0,9632.35,11/14/2018,455000.0,458084.0,01/26/2020,2822.0,503892.0,416856.0
PAST SALE,Single Family Residential,9314 MASON Ave,MORTON GROVE,IL,60053,345000,3.0,2.0,Morton Grove,1300.0,7313.0,1961.0,283,265.0,,Sold,http://www.redfin.com/IL/Morton-Grove/9314-Mason-Ave-60053/home/13620376,MRED,10264140,42.0505645,-87.7751995,8.0,1 hour 46 mins,"WALKING(15 MINS), BUS250(9 mins), WALKING(1 MIN), PULSE MILWAUKEE LINE(16 mins), WALKING(2 MINS), BUS92(30 mins), BUS147(12 mins), WALKING(1 MIN)",19.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3526761.0,http://www.zillow.com/homedetails/9314-Mason-Ave-Morton-Grove-IL-60053/3526761_zpid/,2017.0,28639.0,7303.6500000000015,04/09/2019,345000.0,344808.0,01/26/2020,3965.0,375841.0,317223.0
PAST SALE,Single Family Residential,6949 N Keystone Ave,LINCOLNWOOD,IL,60712,347000,3.0,3.0,Lincolnwood,1310.0,5789.0,1954.0,500,265.0,,Sold,http://www.redfin.com/IL/Lincolnwood/6949-N-Keystone-Ave-60712/home/13589567,MRED,10025786,42.007716,-87.729518,9.0,1 hour 38 mins,"WALKING(7 MINS), BUS290(13 mins), WALKING(2 MINS), BUS270(13 mins), WALKING(1 MIN), BLUE LINE(20 mins), WALKING(1 MIN), BUS66(12 mins), WALKING(2 MINS)",13.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3557304.0,http://www.zillow.com/homedetails/6949-N-Keystone-Ave-Lincolnwood-IL-60712/3557304_zpid/,2017.0,24361.0,7345.990000000002,08/27/2018,347000.0,348035.0,01/26/2020,4743.0,382838.0,316712.0
PAST SALE,Single Family Residential,1140 Hartrey Ave,EVANSTON,IL,60202,255000,3.0,2.0,Evanston,1600.0,8498.0,1959.0,402,159.0,,Sold,http://www.redfin.com/IL/Evanston/1140-Hartrey-Ave-60202/home/13607034,MRED,9946388,42.0389299,-87.7041494,6.0,1 hour 15 mins,"WALKING(3 MINS), BUS250(10 mins), WALKING(2 MINS), YELLOW LINE(9 mins), RED LINE(32 mins), WALKING(4 MINS)",9.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3540294.0,http://www.zillow.com/homedetails/1140-Hartrey-Ave-Evanston-IL-60202/3540294_zpid/,2017.0,29250.0,5398.35,12/07/2018,255000.0,256917.0,01/26/2020,870.0,282609.0,233794.0
PAST SALE,Single Family Residential,3839 W Fitch Ave,LINCOLNWOOD,IL,60712,351000,4.0,2.0,Lincolnwood,,3625.0,1927.0,471,,,Sold,http://www.redfin.com/IL/Lincolnwood/3839-Fitch-60712/home/13588151,MRED,9998382,42.0105912,-87.725334,9.0,1 hour 34 mins,"WALKING(3 MINS), BUS290(14 mins), WALKING(2 MINS), BUS270(13 mins), WALKING(1 MIN), BLUE LINE(20 mins), WALKING(1 MIN), BUS66(12 mins), WALKING(2 MINS)",9.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3558137.0,http://www.zillow.com/homedetails/3839-W-Fitch-Ave-Lincolnwood-IL-60712/3558137_zpid/,2017.0,26104.0,7430.67,10/01/2018,351000.0,352488.0,01/26/2020,4395.0,387737.0,320764.0
PAST SALE,Single Family Residential,8557 Kedvale Ave,SKOKIE,IL,60076,375000,4.0,2.0,Skokie,1490.0,7069.0,1952.0,425,252.0,,Sold,http://www.redfin.com/IL/Skokie/8557-Kedvale-Ave-60076/home/13610921,MRED,10022166,42.036939200000006,-87.7312324,6.0,1 hour 25 mins,"WALKING(16 MINS), BUS97(2 mins), WALKING(2 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",22.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3536311.0,http://www.zillow.com/homedetails/8557-Kedvale-Ave-Skokie-IL-60076/3536311_zpid/,2017.0,27925.0,7938.750000000001,11/09/2018,375000.0,377469.0,01/26/2020,2579.0,415216.0,343497.0
PAST SALE,Single Family Residential,7516 Kenneth Ave,SKOKIE,IL,60076,335000,5.0,2.0,Skokie,2280.0,4604.0,1955.0,508,147.0,,Sold,http://www.redfin.com/IL/Skokie/7516-Kenneth-Ave-60076/home/13599245,MRED,10008384,42.01774870000001,-87.7395202,4.0,1 hour 14 mins,"WALKING(20 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",24.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3546829.0,http://www.zillow.com/homedetails/7516-Kenneth-Ave-Skokie-IL-60076/3546829_zpid/,2017.0,23312.0,7091.950000000002,08/21/2018,335000.0,335979.0,01/26/2020,4561.0,369577.0,305741.0
PAST SALE,Single Family Residential,6725 N Keating Ave,LINCOLNWOOD,IL,60712,358000,3.0,2.0,Lincolnwood,1890.0,5941.0,1952.0,431,189.0,,Sold,http://www.redfin.com/IL/Lincolnwood/6725-N-Keating-Ave-60712/home/13587273,MRED,10045742,42.0034955,-87.7466725,5.0,1 hour 7 mins,"WALKING(22 MINS), BUS84(25 mins), WALKING(1 MIN), BUS147(14 mins), WALKING(1 MIN)",24.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3557527.0,http://www.zillow.com/homedetails/6725-N-Keating-Ave-Lincolnwood-IL-60712/3557527_zpid/,2017.0,37716.0,7578.8600000000015,11/07/2018,358000.0,360228.0,01/26/2020,2893.0,396251.0,327807.0
PAST SALE,Single Family Residential,3601 Foster St,EVANSTON,IL,60203,480000,4.0,2.5,Evanston,2511.0,7540.0,1947.0,298,191.0,,Sold,http://www.redfin.com/IL/Evanston/3601-Foster-St-60203/home/13628319,MRED,10074761,42.05335170000001,-87.718166,6.0,1 hour 30 mins,"WALKING(20 MINS), BUS250(8 mins), WALKING(2 MINS), YELLOW LINE(9 mins), RED LINE(32 mins), WALKING(4 MINS)",26.0,"ALDI, JEWEL, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3519686.0,http://www.zillow.com/homedetails/3601-Foster-St-Evanston-IL-60203/3519686_zpid/,2017.0,54333.0,10161.6,03/18/2019,480000.0,481224.0,01/26/2020,3987.0,524534.0,442726.0
PAST SALE,Single Family Residential,4615 Elm Ter,SKOKIE,IL,60076,463000,4.0,3.5,Skokie,2597.0,7656.0,,465,178.0,,Sold,http://www.redfin.com/IL/Skokie/4615-Elm-Ter-60076/home/13611446,MRED,9981290,42.0345934,-87.7430573,4.0,1 hour 8 mins,"WALKING(14 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",18.0,"ALDI, JEWEL",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3536043.0,http://www.zillow.com/homedetails/4615-Elm-Ter-Skokie-IL-60076/3536043_zpid/,2017.0,43269.0,9801.71,10/02/2018,463000.0,465101.0,01/26/2020,5606.0,511611.0,423242.0
PAST SALE,Single Family Residential,4624 Elm Ter,SKOKIE,IL,60076,490000,4.0,2.5,Skokie,2747.0,7788.0,1967.0,289,178.0,,Sold,http://www.redfin.com/IL/Skokie/4624-Elm-Ter-60076/home/13611288,MRED,10159819,42.0350845,-87.74346109999998,4.0,1 hour 7 mins,"WALKING(14 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",18.0,"ALDI, JEWEL",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3536029.0,http://www.zillow.com/homedetails/4624-Elm-Ter-Skokie-IL-60076/3536029_zpid/,2017.0,48444.0,10373.3,03/27/2019,490000.0,490679.0,01/26/2020,4751.0,534840.0,451425.0
PAST SALE,Single Family Residential,8633 Springfield Ave,SKOKIE,IL,60076,227000,3.0,1.5,Skokie,1600.0,5536.0,1956.0,2035,142.0,,Sold,http://www.redfin.com/IL/Skokie/8633-Springfield-Ave-60076/home/13608291,MRED,8606667,42.0381451,-87.7251308,5.0,1 hour 12 mins,"WALKING(18 MINS), BUS97(12 mins), WALKING(1 MIN), RED LINE(32 mins), WALKING(4 MINS)",23.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3538205.0,http://www.zillow.com/homedetails/8633-Springfield-Ave-Skokie-IL-60076/3538205_zpid/,2017.0,25079.0,4805.59,06/13/2014,227000.0,403992.0,01/26/2020,8097.0,448431.0,359553.0
PAST SALE,Single Family Residential,8037 Kedvale Ave,SKOKIE,IL,60076,339000,3.0,2.0,Skokie,1600.0,5410.0,1954.0,494,212.0,,Sold,http://www.redfin.com/IL/Skokie/8037-Kedvale-Ave-60076/home/13607384,MRED,10018924,42.0274833,-87.7314405,6.0,1 hour 12 mins,"WALKING(3 MINS), BUS97(2 mins), WALKING(2 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",9.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3537902.0,http://www.zillow.com/homedetails/8037-Kedvale-Ave-Skokie-IL-60076/3537902_zpid/,2017.0,25478.0,7176.63,09/04/2018,339000.0,340152.0,01/26/2020,4644.0,374167.0,309538.0
PAST SALE,Single Family Residential,1315 Fowler Ave,Evanston,IL,60201,343000,4.0,2.0,Evanston,2078.0,6799.0,1954.0,431,165.0,,Sold,http://www.redfin.com/IL/Evanston/1315-Fowler-Ave-60201/home/13627301,MRED,10095637,42.0416058,-87.70664649999998,6.0,1 hour 13 mins,"WALKING(1 MIN), BUS250(10 mins), WALKING(2 MINS), YELLOW LINE(9 mins), RED LINE(32 mins), WALKING(4 MINS)",7.0,"ALDI, JEWEL, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3518931.0,http://www.zillow.com/homedetails/1315-Fowler-Ave-Evanston-IL-60201/3518931_zpid/,2017.0,37871.0,7261.31,11/05/2018,343000.0,430306.0,01/26/2020,11626.0,477640.0,387275.0
PAST SALE,Single Family Residential,5457 Conrad St,SKOKIE,IL,60077,452000,4.0,2.5,Skokie,2518.0,6076.0,1998.0,466,180.0,,Sold,http://www.redfin.com/IL/Skokie/5457-Conrad-St-60077/home/13614239,MRED,10062190,42.0379804,-87.7640907,4.0,1 hour 9 mins,"WALKING(13 MINS), YELLOW LINE(9 mins), RED LINE(32 mins), WALKING(4 MINS)",17.0,"ALDI, JEWEL",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3533398.0,http://www.zillow.com/homedetails/5457-Conrad-St-Skokie-IL-60077/3533398_zpid/,2017.0,36218.0,9568.84,10/02/2018,452000.0,454163.0,01/26/2020,5290.0,499579.0,413288.0
PAST SALE,Single Family Residential,7108 N East Prairie Rd,LINCOLNWOOD,IL,60712,375000,3.0,2.5,Lincolnwood,,5985.0,1957.0,1991,,,Sold,http://www.redfin.com/IL/Lincolnwood/7108-E-Prairie-Rd-60712/home/13588777,MRED,8598883,42.010238,-87.7264684,9.0,1 hour 34 mins,"WALKING(2 MINS), BUS290(14 mins), WALKING(2 MINS), BUS270(13 mins), WALKING(1 MIN), BLUE LINE(20 mins), WALKING(1 MIN), BUS66(12 mins), WALKING(2 MINS)",8.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3558124.0,http://www.zillow.com/homedetails/7108-N-East-Prairie-Rd-Lincolnwood-IL-60712/3558124_zpid/,2017.0,35038.0,7938.750000000001,08/14/2014,375000.0,415635.0,01/26/2020,15249.0,457198.0,378228.0
PAST SALE,Single Family Residential,7142 N Kedvale Ave,LINCOLNWOOD,IL,60712,330000,3.0,1.5,Lincolnwood,2200.0,6459.0,1952.0,116,150.0,,Sold,http://www.redfin.com/IL/LINCOLNWOOD/7142-N-KEDVALE-AVE-60712/home/13587640,MRED,10471602,42.011193,-87.732556,5.0,52 mins,"WALKING(11 MINS), BUS84(21 mins), WALKING(1 MIN), BUS147(14 mins), WALKING(1 MIN)",13.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3557000.0,http://www.zillow.com/homedetails/7142-N-Kedvale-Ave-Lincolnwood-IL-60712/3557000_zpid/,2017.0,34654.0,6986.1,09/16/2019,330000.0,326333.0,01/26/2020,1507.0,352440.0,300226.0
PAST SALE,Single Family Residential,6800 N Kilpatrick Ave,LINCOLNWOOD,IL,60712,480000,4.0,2.5,Lincolnwood,3000.0,5850.0,1941.0,402,160.0,,Sold,http://www.redfin.com/IL/Lincolnwood/6800-N-Kilpatrick-Ave-60712/home/13589601,MRED,10012049,42.00480020000001,-87.7462776,9.0,1 hour 41 mins,"WALKING(12 MINS), BUS290(11 mins), WALKING(2 MINS), BUS270(13 mins), WALKING(1 MIN), BLUE LINE(20 mins), WALKING(1 MIN), BUS66(12 mins), WALKING(2 MINS)",18.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3556757.0,http://www.zillow.com/homedetails/6800-N-Kilpatrick-Ave-Lincolnwood-IL-60712/3556757_zpid/,2017.0,45992.0,10161.6,12/03/2018,480000.0,483584.0,01/26/2020,1795.0,531942.0,440061.0
PAST SALE,Single Family Residential,8610 Georgiana Ave,MORTON GROVE,IL,60053,334000,4.0,2.5,Morton Grove,2100.0,4647.0,1925.0,405,159.0,,Sold,http://www.redfin.com/IL/Morton-Grove/8610-Georgiana-Ave-60053/home/13616284,MRED,10069479,42.0376994,-87.7815406,7.0,1 hour 10 mins,"WALKING(12 MINS), HEAVY_RAILMD-N(15 mins), WALKING(2 MINS), BUS74(20 mins), WALKING(1 MIN), RED LINE(7 mins), WALKING(4 MINS)",19.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3531600.0,http://www.zillow.com/homedetails/8610-Georgiana-Ave-Morton-Grove-IL-60053/3531600_zpid/,2017.0,30938.0,7070.780000000002,11/28/2018,334000.0,336446.0,01/26/2020,1440.0,370091.0,306166.0
PAST SALE,Single Family Residential,8520 Morton Ave,MORTON GROVE,IL,60053,407500,3.0,2.0,Morton Grove,1360.0,8250.0,1953.0,468,300.0,,Sold,http://www.redfin.com/IL/Morton-Grove/8520-Morton-Ave-60053/home/13615233,MRED,10008179,42.0364045,-87.7785431,7.0,1 hour 11 mins,"WALKING(13 MINS), HEAVY_RAILMD-N(15 mins), WALKING(2 MINS), BUS74(20 mins), WALKING(1 MIN), RED LINE(7 mins), WALKING(4 MINS)",20.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3531669.0,http://www.zillow.com/homedetails/8520-Morton-Ave-Morton-Grove-IL-60053/3531669_zpid/,2017.0,29507.0,8626.775,09/26/2018,407500.0,409328.0,01/26/2020,4961.0,450261.0,372488.0
